StudentID,Age,StudyHours,Attendance,PreviousGPA,AssignmentsCompleted,SleepHours,InternetHours,Scholarship,Program,FinalGrade
STU-14381,25.0,15.33,100.0,6.41,82.43,6.17,1.41,No,Ingeniería Industrial,5.24
STU-14410,25.0,6.47,91.35,5.97,74.68,4.87,7.24,Sí,Ingeniería Informática,3.75
STU-12755,20.0,13.6,84.46,5.8,85.54,,1.89,Sí,Ingeniería Informática,4.95
STU-12921,25.0,11.83,90.25,6.03,100.0,7.2,10.55,No,Ingeniería Civil,4.04
STU-11331,24.0,19.08,100.0,5.47,100.0,8.14,6.19,No,Administración,5.41
STU-10421,26.0,5.1,83.78,4.2,78.57,7.98,4.94,No,Ingeniería Industrial,2.25
STU-14577,20.0,14.71,100.0,5.99,100.0,7.53,4.69,Sí,Ingeniería Civil,4.62
STU-14238,21.0,11.66,80.89,3.9,79.5,8.24,1.89,Sí,Ingeniería Informática,2.97
STU-11600,18.0,17.76,78.31,6.48,100.0,8.85,7.63,No,Ingeniería Civil,4.88
STU-14943,25.0,9.14,95.21,6.66,82.48,6.34,3.67,Sí,Ingeniería Industrial,4.16
STU-10619,19.0,9.47,94.76,,76.63,7.92,2.89,Sí,Ingeniería Civil,4.03
STU-14433,22.0,19.2,100.0,6.77,100.0,7.8,11.61,Sí,Ingeniería Civil,5.93
STU-13884,24.0,9.28,68.68,5.32,71.22,8.23,8.21,No,,2.39
STU-14729,30.0,4.0,61.63,5.1,61.38,6.83,6.87,No,Contador Auditor,2.11
STU-12467,22.0,14.6,79.3,5.67,100.0,7.67,4.66,No,Ingeniería Informática,3.9
STU-10101,24.0,11.11,78.17,5.4,64.46,8.68,4.6,No,Ingeniería Civil,2.76
STU-10528,20.0,18.59,95.73,5.9,94.13,6.99,8.62,Sí,Ingeniería Civil,5.2
STU-10020,18.0,5.07,71.79,,77.99,6.58,9.48,Sí,Ingeniería Industrial,2.66
STU-12955,28.0,17.59,75.43,6.52,,4.64,2.67,Sí,Ingeniería Informática,4.56
STU-14925,24.0,6.8,78.4,5.0,84.42,5.68,5.64,Sí,Ingeniería Informática,4.01
STU-10460,26.0,8.93,85.97,4.13,87.6,7.84,10.95,No,Ingeniería Informática,3.68
STU-12723,25.0,14.61,81.28,5.64,,7.13,2.11,No,Ingeniería Civil,3.84
STU-12794,28.0,4.07,66.57,5.01,73.92,8.73,10.5,No,Contador Auditor,2.07
STU-11300,20.0,13.87,91.96,6.36,99.13,9.9,11.07,No,Contador Auditor,4.48
STU-11654,22.0,11.31,71.62,4.07,79.8,6.63,6.68,No,Ingeniería Civil,3.57
STU-13722,26.0,5.73,80.38,5.25,88.26,7.96,9.29,Sí,Ingeniería Civil,3.74
STU-13399,19.0,8.47,77.76,4.81,68.28,7.53,5.84,No,Ingeniería Informática,2.95
STU-12588,22.0,6.37,62.29,5.7,65.95,8.84,10.78,No,Ingeniería Civil,2.63
STU-12027,20.0,2.33,70.26,5.18,43.69,8.25,4.49,Sí,Administración,2.07
STU-13832,18.0,9.23,82.74,5.84,85.87,5.83,3.85,No,ADMINISTRACIÓN ,3.72
STU-13383,34.0,17.7,100.0,5.89,100.0,6.6,5.8,No,Ingeniería Industrial,5.09
STU-10083,26.0,4.95,70.23,5.51,85.35,10.06,2.84,No,Ingeniería Civil,3.62
STU-12205,20.0,11.66,76.5,5.36,87.26,8.42,7.34,No,Administración,4.32
STU-12528,27.0,6.77,66.21,7.0,81.35,7.77,7.68,Sí,Ingeniería Industrial,4.36
STU-10129,28.0,11.08,83.84,6.03,87.91,5.94,4.01,Sí,Administración,4.47
STU-13907,18.0,18.75,87.69,5.81,96.84,6.43,3.76,No,Ingeniería Informática,4.57
STU-12200,27.0,6.9,64.13,5.86,51.22,7.41,5.22,No,Contador Auditor,2.55
STU-14865,32.0,17.82,100.0,6.93,100.0,6.09,6.16,No,Ingeniería Civil,5.98
STU-10640,23.0,9.34,69.76,4.78,76.1,7.75,1.73,si,Contador Auditor,3.41
STU-14297,25.0,9.36,89.63,5.44,77.49,6.26,7.89,Sí,Contador Auditor,3.39
STU-13846,22.0,9.56,84.06,7.0,73.61,6.17,8.55,Sí,Ingeniería Industrial,3.98
STU-10221,20.0,8.42,81.88,4.56,85.29,8.24,7.16,No,Contador Auditor,2.83
STU-12941,24.0,15.54,100.0,6.88,100.0,9.79,3.47,Sí,Contador Auditor,6.17
STU-11935,19.0,16.53,92.52,6.63,100.0,8.07,7.46,No,Ingeniería Civil,5.64
STU-10821,24.0,2.93,63.28,4.89,57.79,6.14,5.3,No,Ingeniería Civil,2.62
STU-10244,34.0,2.84,72.13,5.61,75.68,7.54,3.63,No,Contador Auditor,2.61
STU-11446,25.0,10.56,75.57,5.98,76.93,5.94,10.19,Sí,Ingeniería Informática,4.85
STU-11875,23.0,5.99,64.78,4.94,,6.77,5.01,Sí,Administración,3.6
STU-10834,21.0,9.79,79.64,5.28,83.02,8.26,,Sí,Contador Auditor,3.49
STU-14856,26.0,3.89,66.8,4.36,61.99,7.28,4.34,No,Administración,1.63
STU-11592,18.0,,79.54,,76.58,7.68,6.91,Sí,Administración,4.29
STU-13379,30.0,24.79,100.0,6.15,100.0,7.69,1.04,No,Ingeniería Informática,5.96
STU-12756,21.0,,100.0,5.64,99.03,6.93,8.91,Sí,Contador Auditor,5.05
STU-13634,25.0,6.38,91.78,4.92,80.08,7.16,13.41,Sí,Ingeniería Informática,4.52
STU-10054,23.0,1.9,80.75,4.44,84.18,6.76,4.01,No,Administración,3.87
STU-14040,25.0,10.22,,6.42,58.95,8.46,8.85,Sí,Ingeniería Informática,3.63
STU-13307,20.0,10.21,85.33,5.71,100.0,6.79,7.14,No,Administración,4.0
STU-12397,25.0,13.25,98.47,6.4,,7.42,12.15,No,Ingeniería Informática,4.62
STU-10851,24.0,17.81,83.05,6.29,100.0,6.13,1.23,Sí,Ingeniería Civil,5.33
STU-14889,26.0,27.04,100.0,7.0,100.0,6.17,1.1,No ,Ingeniería Civil,5.82
STU-13479,29.0,,98.11,5.51,100.0,6.59,7.22,Sí,Ingeniería Industrial,4.4
STU-10201,26.0,13.4,87.29,6.63,100.0,4.88,3.73,No,Ingeniería Informática,5.46
STU-10155,27.0,10.81,79.27,4.92,87.43,7.83,15.92,Sí,Ingeniería Informática,3.94
STU-11902,24.0,1.9,77.92,4.45,44.36,6.64,7.56,No,Ingeniería Informática,3.04
STU-14216,25.0,6.24,88.42,5.08,98.92,7.65,4.92,No,Contador Auditor,3.0
STU-14326,25.0,13.46,82.17,6.2,100.0,8.04,4.81,No,Ingeniería Civil,4.52
STU-14553,20.0,,72.54,5.42,,7.04,6.11,No,Ingeniería Informática,3.06
STU-13001,26.0,15.06,100.0,6.51,93.63,5.94,5.89,No,Ingeniería Informática,4.73
STU-13645,25.0,11.91,75.37,5.61,,7.06,7.31,No,Ingeniería Informática,3.39
STU-11856,25.0,15.08,100.0,6.32,93.11,7.99,2.91,No,Ingeniería Informática,5.26
STU-10957,21.0,8.71,69.65,6.47,83.65,9.54,2.18,Sí,Ingeniería Industrial,4.61
STU-13536,30.0,19.68,,7.0,100.0,6.74,3.5,No,Contador Auditor,5.86
STU-11349,24.0,15.38,82.89,5.54,85.08,6.41,13.2,Sí,Ingeniería Informática,4.12
STU-13499,22.0,8.8,77.0,5.94,82.3,5.3,3.38,No,Administración,3.25
STU-11556,21.0,18.0,89.84,6.71,85.83,6.04,5.56,No,Ingeniería Civil,4.81
STU-14846,26.0,11.84,81.33,5.52,75.29,4.3,39.223494718670466,No,Ingeniería Industrial,4.28
STU-10977,19.0,16.01,77.27,5.66,89.39,6.37,2.42,Sí,Ingeniería Industrial,4.12
STU-10406,27.0,21.12,100.0,6.13,100.0,5.99,,No,Ingeniería Civil,5.13
STU-10253,24.0,17.95,91.49,6.71,95.73,6.2,12.06,No,Contador Auditor,4.23
STU-14201,28.0,15.84,74.65,5.14,68.98,6.49,3.82,No,Contador Auditor,4.01
STU-13951,24.0,8.89,62.78,6.45,52.62,5.93,8.41,Sí,Ingeniería Civil,2.83
STU-12082,25.0,17.9,86.54,,,6.08,4.76,Sí,Ingeniería Industrial,4.15
STU-14719,18.0,,73.45,5.25,89.51,5.08,7.07,Sí,Administración,4.41
STU-13085,23.0,5.26,82.84,5.03,84.89,8.34,1.6,No,Ingeniería Industrial,2.82
STU-10933,21.0,7.68,93.27,6.28,79.54,5.58,1.52,No,Contador Auditor,4.25
STU-10487,23.0,16.1,87.54,6.41,100.0,7.43,4.97,No,Ingeniería Civil,4.8
STU-14928,18.0,10.07,92.55,5.12,98.3,7.95,4.03,No,Ingeniería Informática,5.29
STU-12906,27.0,8.46,64.61,4.8,65.14,7.26,2.95,Sí,Ingeniería Informática,3.25
STU-10388,24.0,8.12,93.13,5.35,100.0,5.04,3.1,Sí,Ingeniería Informática,4.2
STU-12324,28.0,5.27,90.87,6.26,,8.44,5.79,Sí,Ingeniería Industrial,4.1
STU-10648,25.0,13.26,87.28,7.0,96.64,9.02,5.56,No,Ingeniería Industrial,4.98
STU-13259,27.0,10.08,94.63,5.53,57.1,7.27,4.78,No,Ingeniería Industrial,3.31
STU-14330,24.0,14.83,100.0,6.07,85.26,7.89,5.19,No,Contador Auditor,4.7
STU-12681,29.0,10.9,79.84,5.97,94.2,6.46,8.4,No,Administración,4.85
STU-10557,22.0,10.05,88.61,5.34,80.12,9.39,6.02,No,Ingeniería Civil,4.33
STU-11975,23.0,5.42,100.0,4.66,,7.9,7.76,No,Ingeniería Industrial,3.61
STU-14274,25.0,6.02,,4.62,100.0,6.92,4.66,No,Ingeniería Informática,3.19
STU-12350,19.0,7.82,94.88,6.23,,5.31,7.03,No,Administración,3.98
STU-11964,24.0,13.83,89.67,5.27,100.0,8.66,5.98,No,Ingeniería Informática,4.53
STU-11617,24.0,13.92,79.38,,100.0,7.24,4.4,No,Ingeniería Civil,4.35
STU-14088,19.0,16.97,95.48,6.04,100.0,5.16,3.1,No,Ingeniería Industrial,5.37
STU-10841,21.0,14.27,85.8,7.0,94.07,6.2,,Sí,Ingeniería Civil,4.5
STU-10509,20.0,9.81,96.43,4.93,93.79,7.04,9.2,No,Administración,4.82
STU-11876,22.0,12.73,87.71,6.35,95.72,5.14,7.64,Sí,Ingeniería Industrial,4.21
STU-12143,21.0,10.41,79.13,5.21,62.68,6.75,6.68,No,Contador Auditor,3.1
STU-12120,28.0,12.67,86.83,5.41,84.91,6.54,5.68,Sí,Ingeniería Industrial,3.98
STU-14909,23.0,14.32,87.97,5.9,96.57,6.78,5.67,Sí,Ingeniería Industrial,4.62
STU-13063,21.0,10.76,84.42,5.08,80.21,7.1,7.45,No,Ingeniería Industrial,3.58
STU-13938,22.0,12.39,100.0,6.5,87.45,7.15,4.94,No,Ingeniería Informática,5.0
STU-14160,21.0,8.63,70.97,4.11,78.28,5.42,9.48,No,Contador Auditor,2.53
STU-10314,30.0,17.42,97.71,5.69,93.88,8.17,11.32,Sí,Ingeniería Informática,5.3
STU-14997,19.0,17.21,93.64,5.84,100.0,7.02,9.45,No,Ingeniería Industrial,5.33
STU-13723,21.0,16.15,80.28,7.0,93.79,7.75,8.58,Sí,Ingeniería Civil,5.35
STU-10858,18.0,8.06,67.96,5.17,77.27,6.79,6.9,No,Ingeniería Informática,3.5
STU-14322,24.0,17.2,98.31,6.33,100.0,7.19,6.44,Sí,Ingeniería Informática,4.94
STU-10682,26.0,2.85,84.39,5.99,82.19,7.2,3.23,No,Ingeniería Informática,2.89
STU-10318,18.0,9.0,75.05,5.71,86.25,5.73,1.01,No,Ingeniería Informática,4.02
STU-12616,24.0,12.4,97.19,5.54,99.19,7.8,4.15,No,Ingeniería Civil,5.21
STU-11488,24.0,9.46,75.66,5.09,72.2,5.93,9.62,No,Ingeniería Industrial,3.09
STU-14590,25.0,4.55,73.41,,100.0,6.29,6.16,Sí,Contador Auditor,2.81
STU-13622,24.0,5.33,66.18,4.81,47.07,,6.74,No,Contador Auditor,2.28
STU-12579,26.0,13.12,82.29,5.75,84.77,8.4,7.29,Sí,Ingeniería Informática,4.54
STU-10066,23.0,11.97,,5.67,87.61,7.58,0.83,No,Ingeniería Informática,4.12
STU-13358,24.0,8.26,78.25,5.38,84.13,6.02,11.76,Sí,Ingeniería Industrial,3.21
STU-10285,18.0,3.49,72.88,4.3,72.37,3.92,6.85,No,Ingeniería Civil,2.25
STU-14181,25.0,5.36,64.65,5.34,68.89,6.88,1.86,No,Ingeniería Informática,2.58
STU-12777,20.0,12.41,88.09,5.56,91.13,6.23,6.98,Sí,Ingeniería Industrial,3.74
STU-11861,18.0,6.81,77.51,7.0,51.68,8.3,3.36,No,Ingeniería Civil,4.23
STU-12972,22.0,2.8,61.63,5.32,64.72,5.78,59.822486320115175,Sí,Ingeniería Informática,3.01
STU-14391,25.0,11.7,70.48,5.27,79.18,6.06,8.62,Sí,Ingeniería Civil,3.06
STU-11381,31.0,16.76,87.25,5.77,91.39,6.37,3.29,Sí,Administración,5.38
STU-14671,18.0,14.6,76.02,4.75,79.85,4.77,11.91,Sí,Ingeniería Industrial,4.74
STU-13522,25.0,15.55,100.0,5.9,100.0,7.6,8.87,No,Contador Auditor,5.32
STU-14441,25.0,5.36,72.16,5.67,60.15,7.58,6.14,,Contador Auditor,2.79
STU-12782,26.0,11.02,76.88,6.53,99.97,7.11,5.02,Sí,Ingeniería Industrial,4.48
STU-12629,27.0,23.45,91.0,5.46,,6.53,5.74,,Ingeniería Civil,4.6
STU-12090,20.0,15.98,92.41,5.95,100.0,7.11,3.72,Sí,Ingeniería Informática,3.66
STU-13489,30.0,18.13,100.0,6.34,100.0,6.11,6.8,No,Ingeniería Civil,5.14
STU-12531,18.0,11.37,87.04,5.92,79.07,,9.29,No,Ingeniería Civil,3.82
STU-14468,18.0,9.19,78.4,4.95,73.61,6.87,6.67,Sí,Ingeniería Industrial,2.91
STU-14429,20.0,18.16,98.4,6.0,96.0,7.18,4.17,Sí,Administración,4.99
STU-10273,25.0,11.53,91.17,6.18,83.88,5.04,6.42,No,Ingeniería Civil,4.18
STU-10130,26.0,14.38,75.21,5.45,100.0,6.88,4.72,No,Ingeniería Industrial,3.29
STU-12428,24.0,23.81,100.0,5.25,100.0,6.99,8.22,Sí,Ingeniería Industrial,5.28
STU-13067,32.0,12.76,81.81,5.63,84.66,7.85,3.94,Sí,Ingeniería Industrial,4.53
STU-12988,26.0,7.32,75.37,5.4,91.77,5.98,4.06,No,Contador Auditor,3.69
STU-12305,21.0,6.68,73.28,5.17,80.21,6.76,2.33,Sí,Ingeniería Informática,3.31
STU-12245,27.0,11.48,66.45,4.38,100.0,8.06,8.44,Sí,Ingeniería Civil,3.33
STU-12653,18.0,8.23,66.34,4.71,69.59,5.43,9.56,Sí,,3.08
STU-14472,29.0,14.49,,6.39,74.41,7.22,3.78,No,Ingeniería Industrial,4.64
STU-10194,18.0,20.57,87.18,6.88,100.0,8.09,5.31,Sí,Ingeniería Informática,5.35
STU-13047,25.0,,79.46,7.0,88.59,6.95,2.98,No,Contador Auditor,4.26
STU-10786,70.0,8.27,86.67,6.71,80.02,6.7,6.94,No,Contador Auditor,4.62
STU-14327,20.0,22.77,88.05,5.37,100.0,6.14,3.98,No,Ingeniería Industrial,4.46
STU-10990,25.0,14.73,91.18,6.92,82.92,8.71,5.35,No,Ingeniería Informática,4.66
STU-12896,21.0,7.72,88.54,6.49,87.36,6.02,1.68,No,Contador Auditor,4.22
STU-10864,21.0,16.29,100.0,7.0,99.41,8.96,2.1,Sí,Ingeniería Industrial,6.07
STU-10138,26.0,6.44,75.81,5.05,77.25,5.97,7.47,No,Administración,3.1
STU-13299,20.0,8.11,89.15,5.83,70.43,8.91,7.37,No,Contador Auditor,4.54
STU-14926,18.0,8.35,75.0,6.12,71.41,6.31,69.47908374470477,No,Ingeniería Informática,3.93
STU-10424,23.0,9.1,84.73,7.0,90.29,5.89,5.28,Sí,Contador Auditor,4.77
STU-13191,34.0,12.19,78.06,7.0,84.45,6.13,8.35,Sí,Ingeniería Industrial,5.26
STU-10967,27.0,18.5,98.07,7.0,100.0,4.91,10.16,No,Ingeniería Industrial,5.25
STU-12396,25.0,21.24,95.27,6.78,100.0,6.22,4.23,No,Ingeniería Civil,5.96
STU-14414,18.0,,86.63,5.78,83.45,8.03,2.66,No,Contador Auditor,4.62
STU-11697,28.0,19.03,100.0,6.22,100.0,5.97,9.39,Sí,Contador Auditor,5.77
STU-12101,22.0,13.34,71.18,4.99,91.73,8.99,2.5,No,Administración,4.36
STU-14715,26.0,10.01,88.03,5.57,81.07,7.6,4.6,Sí,Administración,4.86
STU-12974,33.0,7.09,82.14,6.0,70.54,8.19,9.52,No,Ingeniería Civil,3.65
STU-12549,26.0,9.63,71.32,4.91,68.18,6.32,10.04,No,Ingeniería Informática,2.59
STU-10701,31.0,6.75,80.51,5.22,76.1,6.01,5.03,No,Administración,3.45
STU-11881,22.0,16.79,-9.683179198925934,6.27,100.0,6.06,4.97,No,Ingeniería Informática,4.99
STU-11490,22.0,14.68,76.33,5.11,100.0,7.46,2.8,No,Ingeniería Industrial,3.8
STU-14174,23.0,15.08,90.28,5.92,100.0,6.96,4.76,No,Ingeniería Industrial,4.39
STU-10149,22.0,6.69,74.74,5.19,71.5,5.45,1.56,Sí,Administración,2.9
STU-11421,33.0,11.43,,5.23,84.73,6.64,18.0,No,,3.96
STU-13107,27.0,9.85,65.85,4.5,,8.65,6.1,Sí,Contador Auditor,2.5
STU-10202,21.0,9.27,75.83,5.63,75.88,7.32,5.51,No,Administración,4.56
STU-13535,18.0,15.01,,6.15,96.61,6.93,1.22,,Contador Auditor,4.58
STU-11597,23.0,1.0,59.06,5.63,59.92,6.92,4.44,Sí,Ingeniería Informática,2.04
STU-10414,24.0,14.26,84.16,,97.38,4.76,12.87,No,Ingeniería Informática,4.44
STU-11740,28.0,8.51,100.0,5.39,45.39,7.47,6.61,Sí,Ingeniería Civil,3.77
STU-14709,25.0,14.32,91.14,6.52,95.69,6.9,2.54,No,Contador Auditor,4.74
STU-14847,18.0,3.5,,5.11,60.21,7.02,10.9,No,Ingeniería Civil,1.79
STU-14116,25.0,16.77,93.02,6.31,86.84,8.84,,No,Ingeniería Informática,4.7
STU-11721,27.0,14.56,89.1,6.92,95.02,7.23,1.86,No,Ingeniería Informática,5.12
STU-12623,26.0,15.44,94.24,6.64,96.5,5.86,,Sí,Ingeniería Informática,5.45
STU-11094,18.0,16.21,86.94,4.85,100.0,7.55,6.74,No,Ingeniería Civil,4.25
STU-14938,20.0,16.63,96.56,5.94,85.65,7.45,8.7,No,Ingeniería Industrial,5.12
STU-10047,26.0,10.06,96.86,5.34,71.88,6.03,4.97,No,Ingeniería Industrial,4.12
STU-14353,25.0,1.0,59.35,3.95,43.52,6.13,7.74,No,Administración,1.6
STU-11939,22.0,1.29,60.57,4.08,44.8,5.28,6.34,No,Administración,1.58
STU-12967,22.0,15.09,87.01,5.93,92.71,6.65,2.78,No,Ingeniería Industrial,4.92
STU-12797,20.0,8.92,,3.9,62.3,4.68,2.4,No,Ingeniería Industrial,2.93
STU-13579,25.0,10.14,74.01,6.76,67.78,7.46,6.78,No,Ingeniería Informática,4.69
STU-14877,26.0,10.25,100.0,5.61,100.0,8.78,2.05,No,Contador Auditor,5.15
STU-11387,18.0,22.46,100.0,7.0,100.0,5.41,7.03,Sí,Ingeniería Informática,6.61
STU-12220,20.0,10.94,83.11,5.66,90.38,6.2,4.47,Sí,Ingeniería Informática,4.11
STU-13189,22.0,13.08,84.83,,100.0,7.33,3.94,Sí,Ingeniería Civil,5.09
STU-11314,23.0,15.07,81.56,5.05,87.12,8.44,11.58,No,Ingeniería Industrial,4.45
STU-14570,24.0,,79.55,5.38,100.0,6.85,2.43,No,Administración,5.01
STU-13674,21.0,8.1,72.07,4.05,60.09,6.75,6.58,No,Ingeniería Industrial,2.56
STU-11304,23.0,19.55,100.0,6.8,100.0,7.44,11.48,,Contador Auditor,5.75
STU-12798,26.0,8.64,100.0,4.84,100.0,6.37,8.71,No,Ingeniería Industrial,4.53
STU-11838,22.0,7.51,80.26,5.21,57.3,8.48,11.94,Sí,Ingeniería Informática,3.55
STU-10345,,1.49,76.7,4.0,54.53,9.84,5.61,No,Ingeniería Industrial,2.92
STU-10044,33.0,9.99,85.99,4.83,,6.83,4.71,No,Ingeniería Civil,2.89
STU-12294,21.0,1.45,77.27,6.04,62.34,5.92,1.46,Sí,Administración,3.49
STU-12154,22.0,13.2,100.0,5.36,71.97,7.25,5.26,No,Ingeniería Informática,4.34
STU-11703,21.0,14.98,100.0,6.23,100.0,7.3,2.45,Sí,Ingeniería Informática,5.37
STU-13724,18.0,18.05,81.1,4.99,100.0,7.37,4.05,No,Administración,4.34
STU-11016,25.0,7.92,75.37,5.16,67.17,6.68,6.34,No,Administración,3.53
STU-10909,19.0,13.04,83.05,5.55,100.0,6.94,8.57,No,Contador Auditor,4.27
STU-13516,27.0,13.19,75.27,6.56,100.0,6.35,3.95,No,Ingeniería Industrial,4.47
STU-11045,31.0,16.48,91.28,6.18,100.0,5.15,3.64,No,Ingeniería Informática,5.67
STU-11405,27.0,3.14,73.63,5.28,50.41,3.83,6.19,Sí,Ingeniería Informática,2.38
STU-10234,18.0,10.42,79.91,5.75,66.59,6.67,10.84,Sí,Ingeniería Industrial,4.03
STU-10225,20.0,,85.61,6.13,100.0,5.49,5.53,Sí,Administración,5.47
STU-13145,,9.65,85.05,4.9,95.7,8.88,2.57,No,Administración,4.86
STU-14229,23.0,8.56,87.17,6.24,87.41,7.13,6.78,No,Ingeniería Industrial,8.007299994402032
STU-11534,22.0,3.23,68.9,3.03,69.44,8.32,8.86,No,Ingeniería Informática,1.95
STU-12451,24.0,1.2,83.2,5.15,54.14,7.77,9.81,No,Contador Auditor,3.49
STU-14897,23.0,6.1,71.5,4.99,66.28,5.89,4.91,No,Ingeniería Industrial,2.2
STU-10968,27.0,17.88,79.95,6.11,100.0,6.74,4.37,No,Administración,5.21
STU-11013,23.0,13.0,100.0,5.05,95.77,6.92,10.23,No,Ingeniería Industrial,4.38
STU-11095,25.0,5.55,64.56,5.77,66.07,8.17,,No,Ingeniería Industrial,3.13
STU-12114,25.0,10.4,82.95,5.36,83.01,10.39,1.33,No,Ingeniería Informática,4.07
STU-13566,25.0,11.78,88.91,6.3,65.31,8.01,48.9355369222008,No,Contador Auditor,5.1
STU-11067,18.0,4.32,60.85,4.42,69.24,8.11,1.22,No,Contador Auditor,2.22
STU-10547,20.0,6.59,84.28,6.37,71.22,8.84,3.21,No,Ingeniería Informática,3.94
STU-14663,27.0,11.85,85.65,4.65,90.85,,6.67,No,Contador Auditor,3.92
STU-12745,23.0,4.13,,4.78,72.99,7.14,9.47,No,Ingeniería Civil,2.9
STU-14763,18.0,13.79,100.0,5.36,,6.55,3.52,No,Ingeniería Informática,5.76
STU-11189,24.0,15.7,95.71,7.0,87.23,6.68,11.05,No,Ingeniería Civil,5.45
STU-14251,30.0,16.74,87.87,6.06,89.24,6.27,9.39,Sí,Ingeniería Informática,4.65
STU-11739,,9.31,81.18,5.48,67.63,7.3,6.38,No,Ingeniería Informática,3.13
STU-12758,18.0,14.03,87.18,5.61,93.38,8.37,4.89,No,Administración,4.92
STU-12918,30.0,18.5,84.29,6.0,100.0,8.95,2.58,Sí,Administración,5.04
STU-10410,23.0,8.36,81.48,4.12,77.19,8.25,4.78,No,Ingeniería Industrial,2.95
STU-14879,21.0,13.56,68.52,6.82,88.55,6.23,7.2,No,Ingeniería Informática,4.81
STU-10912,23.0,5.23,80.15,4.75,72.14,5.51,9.6,No,Ingeniería Industrial,2.84
STU-13331,28.0,11.2,,5.87,100.0,9.01,11.82,Sí,Ingeniería Industrial,4.95
STU-11038,18.0,7.06,99.37,5.9,81.45,6.0,2.74,No,Ingeniería Industrial,4.04
STU-14121,33.0,23.67,97.63,7.0,100.0,3.19,3.03,No,Ingeniería Civil,4.76
STU-12594,25.0,8.71,78.28,5.74,81.32,4.58,7.43,Sí,Ingeniería Industrial,4.19
STU-12469,26.0,10.16,89.47,6.09,88.06,7.16,4.48,Sí,Ingeniería Industrial,4.48
STU-14304,22.0,13.16,83.85,5.36,100.0,7.27,1.94,No,Administración,5.27
STU-13224,25.0,19.81,75.98,6.0,100.0,8.97,4.39,No,Ingeniería Civil,4.75
STU-14166,26.0,16.57,82.92,5.5,97.04,7.68,3.01,Sí,Ingeniería Civil,5.26
STU-14369,18.0,22.26,100.0,6.46,100.0,8.52,2.99,No,Contador Auditor,5.8
STU-10623,26.0,17.13,81.27,6.14,97.86,7.1,1.65,No,Ingeniería Industrial,4.65
STU-12430,19.0,11.33,84.59,5.75,89.07,6.29,10.17,No,Ingeniería Industrial,4.14
STU-14053,18.0,14.82,87.04,5.64,100.0,6.03,4.53,No,Contador Auditor,5.08
STU-14745,26.0,15.26,87.55,6.5,92.13,6.37,5.6,Sí,Ingeniería Civil,5.34
STU-13186,70.0,5.06,79.32,4.54,63.46,7.24,2.71,No,Ingeniería Informática,2.95
STU-13029,22.0,18.57,98.03,6.92,100.0,8.32,4.51,No,Administración,6.0
STU-10357,18.0,12.09,96.37,6.17,81.39,6.31,16.78,Sí,Contador Auditor,4.63
STU-14068,34.0,16.36,85.63,4.93,100.0,7.58,2.18,No,Ingeniería Informática,4.59
STU-13529,24.0,6.4,65.95,4.6,68.16,7.63,3.56,No,Administración,3.47
STU-13385,26.0,7.58,73.98,4.33,72.28,5.32,7.8,No,Ingeniería Industrial,1.74
STU-10095,22.0,10.62,56.34,5.6,70.73,7.96,4.03,,Ingeniería Civil,3.43
STU-11359,21.0,17.26,100.0,6.52,100.0,7.1,5.79,No,Ingeniería Industrial,5.64
STU-13902,23.0,12.25,53.9,4.75,100.0,7.77,2.66,No,Ingeniería Industrial,3.56
STU-14524,18.0,7.09,68.74,3.46,85.15,6.11,5.66,Sí,Ingeniería Civil,2.37
STU-13180,24.0,15.07,88.49,5.33,88.27,7.14,4.24,,Ingeniería Industrial,4.05
STU-11793,22.0,9.07,85.39,4.79,88.6,8.34,7.93,No,Ingeniería Informática,2.4
STU-10293,19.0,9.03,72.84,5.04,86.08,6.64,3.49,No,Ingeniería Informática,3.54
STU-12560,24.0,24.31,93.17,6.35,100.0,8.11,3.29,No,Ingeniería Industrial,5.93
STU-13947,23.0,12.26,88.85,5.52,73.26,7.48,3.91,No,Contador Auditor,4.01
STU-11469,30.0,13.69,92.79,7.0,97.95,8.72,5.63,No,Ingeniería Informática,5.61
STU-14293,29.0,10.82,83.16,4.02,100.0,8.02,2.91,No,Administración,3.32
STU-12577,29.0,18.43,86.02,5.5,86.5,5.22,2.9,No,Ingeniería Informática,3.84
STU-11830,22.0,12.63,79.33,5.21,,8.04,6.05,No,Contador Auditor,4.57
STU-12417,21.0,15.47,73.94,4.8,100.0,9.67,7.86,No,Ingeniería Informática,4.33
STU-12319,23.0,8.22,76.29,5.28,96.51,7.82,3.93,No,Ingeniería Informática,3.47
STU-10160,22.0,12.33,98.94,,100.0,7.62,9.4,Sí,Ingeniería Informática,5.68
STU-14214,25.0,12.59,89.49,5.93,82.5,7.56,9.27,No,Ingeniería Industrial,4.0
STU-11978,22.0,15.1,86.8,4.74,80.05,6.71,9.34,Sí,Ingeniería Industrial,4.1
STU-13461,30.0,14.89,95.88,5.9,100.0,8.01,5.2,No,Contador Auditor,5.65
STU-14572,,3.87,81.77,5.79,75.15,6.59,,No,Administración,3.98
STU-11361,18.0,13.91,91.85,6.86,97.62,5.66,2.45,No,Ingeniería Civil,5.26
STU-11202,23.0,7.97,79.88,5.92,61.48,7.21,7.48,No,Ingeniería Civil,3.38
STU-10401,25.0,6.74,77.19,5.86,85.38,5.81,7.55,Sí,Ingeniería Informática,4.15
